"","distance","i","spectrumID"
"1",20.9196321447682,2035,"spec-6440-56370-0318.fits"
"2",21.6631680249591,1382,"spec-6440-56370-0370.fits"
"3",22.1088187014816,1364,"spec-6440-56370-0922.fits"
"4",22.3232915973176,70,"spec-6440-56370-0486.fits"
"5",22.6410863917134,69,"spec-6440-56370-0362.fits"
"6",22.6564146580226,22,"spec-6440-56370-0988.fits"
"7",22.7655771783452,72,"spec-6440-56370-0050.fits"
"8",22.8366284926198,70,"spec-6440-56370-0499.fits"
"9",22.8920722454787,72,"spec-6440-56370-0470.fits"
"10",22.9373826800546,187,"spec-6440-56370-0088.fits"
"11",22.9579128460441,777,"spec-6440-56370-0205.fits"
"12",23.0753973032583,1415,"spec-6440-56370-0290.fits"
"13",23.2333099716344,20,"spec-6440-56370-0962.fits"
"14",23.3545529148386,17,"spec-6440-56370-0972.fits"
"15",23.3831161965788,19,"spec-6440-56370-0556.fits"
"16",23.4300254731809,2212,"spec-6440-56370-0225.fits"
"17",23.442022640131,22,"spec-6440-56370-0832.fits"
"18",23.4685706259297,1805,"spec-6440-56370-0128.fits"
"19",23.4821189263039,36,"spec-6440-56370-0820.fits"
"20",23.4839197319053,21,"spec-6440-56370-0866.fits"
"21",23.6045354715601,1647,"spec-6440-56370-0014.fits"
"22",23.6993288317871,1573,"spec-6440-56370-0194.fits"
"23",23.7669935109163,73,"spec-6440-56370-0450.fits"
"24",23.7933841915152,1489,"spec-6440-56370-0342.fits"
"25",24.0328208736601,70,"spec-6440-56370-0026.fits"
"26",24.0665702074335,2219,"spec-6440-56370-0322.fits"
"27",24.0689646291823,913,"spec-6440-56370-0626.fits"
"28",24.0767244583461,2267,"spec-6440-56370-0025.fits"
"29",24.2000935828707,2218,"spec-6440-56370-0178.fits"
"30",24.2106375445172,404,"spec-6440-56370-0096.fits"
"31",24.2312967000916,2273,"spec-6440-56370-0046.fits"
"32",24.2912991250538,2204,"spec-6440-56370-0036.fits"
"33",24.347094228933,1666,"spec-6440-56370-0746.fits"
"34",24.372371182877,2157,"spec-6440-56370-0886.fits"
"35",24.4947010398633,1217,"spec-6440-56370-0206.fits"
"36",24.5048911027368,2244,"spec-6440-56370-0022.fits"
"37",24.5491392457654,1,"spec-6440-56370-0049.fits"
"38",24.5928775927795,2222,"spec-6440-56370-0292.fits"
"39",24.6318960158923,2267,"spec-6440-56370-0052.fits"
"40",24.6362336119064,1378,"spec-6440-56370-0742.fits"
"41",24.731458955742,413,"spec-6440-56370-0008.fits"
"42",24.7397892918095,74,"spec-6440-56370-0394.fits"
"43",24.7734653325019,164,"spec-6440-56370-0632.fits"
"44",24.7897309505034,2288,"spec-6440-56370-0331.fits"
"45",24.806811920495,308,"spec-6440-56370-0786.fits"
"46",24.8077180925325,217,"spec-6440-56370-0032.fits"
"47",24.8129592462533,1416,"spec-6440-56370-0368.fits"
"48",24.8143583869728,2308,"spec-6440-56370-0212.fits"
"49",24.8680898580854,2277,"spec-6440-56370-0716.fits"
"50",24.8766852257267,21,"spec-6440-56370-0802.fits"
"51",25.0223721074847,2310,"spec-6440-56370-0792.fits"
"52",25.0531577384967,417,"spec-6440-56370-0215.fits"
"53",25.0552250758991,2302,"spec-6440-56370-0044.fits"
"54",25.0689971983217,238,"spec-6440-56370-0130.fits"
"55",25.155354430695,2303,"spec-6440-56370-0754.fits"
"56",25.2052086638753,736,"spec-6440-56370-0666.fits"
"57",25.2231755738216,2227,"spec-6440-56370-0078.fits"
"58",25.2232901672714,69,"spec-6440-56370-0183.fits"
"59",25.2336270465401,2164,"spec-6440-56370-0739.fits"
"60",25.2511149733901,2174,"spec-6440-56370-0778.fits"
"61",25.2790043272569,1131,"spec-6440-56370-0150.fits"
"62",25.2882038417892,1921,"spec-6440-56370-0808.fits"
"63",25.291307231684,2176,"spec-6440-56370-0728.fits"
"64",25.2967391150428,981,"spec-6440-56370-0924.fits"
"65",25.3268452989849,2259,"spec-6440-56370-0566.fits"
"66",25.3752660470587,1004,"spec-6440-56370-0768.fits"
