"","distance","i","spectrumID"
"1",21.8998170861094,1351,"spec-4072-55362-0652.fits"
"2",22.268052438982,60,"spec-4072-55362-0460.fits"
"3",22.4120667992218,1375,"spec-4072-55362-0904.fits"
"4",22.4124960388884,39,"spec-4072-55362-0630.fits"
"5",22.6364893496593,61,"spec-4072-55362-0470.fits"
"6",22.7373883315898,38,"spec-4072-55362-0668.fits"
"7",22.8332622939267,1397,"spec-4072-55362-0192.fits"
"8",22.8828976421388,61,"spec-4072-55362-0122.fits"
"9",22.9347359032782,40,"spec-4072-55362-0646.fits"
"10",23.2026203227441,203,"spec-4072-55362-0430.fits"
"11",23.3453261835081,182,"spec-4072-55362-0950.fits"
"12",23.3766269613845,1546,"spec-4072-55362-0414.fits"
"13",23.4536646920733,204,"spec-4072-55362-0448.fits"
"14",23.4906718397384,33,"spec-4072-55362-0506.fits"
"15",23.57793112871,46,"spec-4072-55362-0110.fits"
"16",23.6283804134133,1540,"spec-4072-55362-0378.fits"
"17",23.6875997089741,37,"spec-4072-55362-0618.fits"
"18",23.880258201941,181,"spec-4072-55362-0518.fits"
"19",23.9220657285111,185,"spec-4072-55362-0622.fits"
"20",24.091854911716,97,"spec-4072-55362-0406.fits"
"21",24.1693081020487,33,"spec-4072-55362-0503.fits"
"22",24.3810064507316,373,"spec-4072-55362-0984.fits"
"23",24.4249815111106,1369,"spec-4072-55362-0942.fits"
"24",24.5350320656499,1763,"spec-4072-55362-0547.fits"
"25",24.5518659074655,2236,"spec-4072-55362-0570.fits"
"26",24.6714435078862,1576,"spec-4072-55362-0413.fits"
"27",24.6815725986055,58,"spec-4072-55362-0292.fits"
"28",24.6845225280589,1375,"spec-4072-55362-0907.fits"
"29",24.7205666990656,61,"spec-4072-55362-0326.fits"
"30",24.8884428689864,573,"spec-4072-55362-0132.fits"
"31",24.9066136343662,207,"spec-4072-55362-0293.fits"
"32",24.941658218606,228,"spec-4072-55362-0374.fits"
"33",24.9682322062549,1044,"spec-4072-55362-0120.fits"
"34",25.0126538353493,1364,"spec-4072-55362-0754.fits"
"35",25.0127444499291,141,"spec-4072-55362-0520.fits"
"36",25.0286056747242,40,"spec-4072-55362-0644.fits"
"37",25.0304590360963,1784,"spec-4072-55362-0454.fits"
"38",25.0368262038819,1729,"spec-4072-55362-0858.fits"
"39",25.0512616937799,506,"spec-4072-55362-0956.fits"
"40",25.0691976788382,183,"spec-4072-55362-0918.fits"
"41",25.0924788787389,951,"spec-4072-55362-0188.fits"
"42",25.1032654773912,1903,"spec-4072-55362-0510.fits"
"43",25.1547646353017,58,"spec-4072-55362-0084.fits"
"44",25.1555534960081,534,"spec-4072-55362-0072.fits"
"45",25.1776839876391,714,"spec-4072-55362-0282.fits"
"46",25.2087171615754,38,"spec-4072-55362-0818.fits"
"47",25.3431813545551,1502,"spec-4072-55362-0850.fits"
"48",25.412995772267,59,"spec-4072-55362-0314.fits"
"49",25.4678412001866,655,"spec-4072-55362-0216.fits"
"50",25.5754029528003,1788,"spec-4072-55362-0848.fits"
"51",25.7207072406878,1513,"spec-4072-55362-0162.fits"
"52",25.7275098571643,368,"spec-4072-55362-0408.fits"
"53",25.7313035931607,1376,"spec-4072-55362-0908.fits"
"54",25.7914873652007,208,"spec-4072-55362-0244.fits"
"55",25.8149381808088,202,"spec-4072-55362-0140.fits"
"56",25.8197770000981,292,"spec-4072-55362-0032.fits"
"57",25.9007215147171,209,"spec-4072-55362-0186.fits"
"58",25.9039645631849,60,"spec-4072-55362-0190.fits"
"59",25.9193026592284,408,"spec-4072-55362-0962.fits"
"60",25.9424145449852,61,"spec-4072-55362-0226.fits"
"61",25.9522396196548,268,"spec-4072-55362-0144.fits"
"62",25.9648501483967,251,"spec-4072-55362-0048.fits"
"63",25.9730299478622,39,"spec-4072-55362-0542.fits"
"64",25.9945478133536,334,"spec-4072-55362-0004.fits"
"65",26.0479371824964,2256,"spec-4072-55362-0864.fits"
"66",26.0908664307767,427,"spec-4072-55362-0634.fits"
"67",26.1010694236571,282,"spec-4072-55362-0178.fits"
"68",26.1275913868929,14,"spec-4072-55362-0568.fits"
"69",26.1544259770136,59,"spec-4072-55362-0483.fits"
"70",26.1823781819515,455,"spec-4072-55362-0404.fits"
"71",26.2041777750018,2259,"spec-4072-55362-0239.fits"
"72",26.2098612674669,59,"spec-4072-55362-0214.fits"
"73",26.2375558942963,84,"spec-4072-55362-0246.fits"
"74",26.2385525297768,273,"spec-4072-55362-0064.fits"
"75",26.2415902514253,281,"spec-4072-55362-0198.fits"
"76",26.268991655505,315,"spec-4072-55362-0291.fits"
"77",26.2795202107087,1024,"spec-4072-55362-0126.fits"
"78",26.2894333291233,529,"spec-4072-55362-0844.fits"
"79",26.3092896146022,2268,"spec-4072-55362-0740.fits"
"80",26.3398277898165,228,"spec-4072-55362-0926.fits"
"81",26.3443891989661,1791,"spec-4072-55362-0146.fits"
"82",26.3855112010918,1130,"spec-4072-55362-0390.fits"
"83",26.4423943540024,96,"spec-4072-55362-0986.fits"
"84",26.4870440547258,631,"spec-4072-55362-0036.fits"
"85",26.4872101225493,2353,"spec-4072-55362-0151.fits"
"86",26.5410072080368,18,"spec-4072-55362-0902.fits"
"87",26.5568369877698,279,"spec-4072-55362-0472.fits"
"88",26.5951364587214,670,"spec-4072-55362-0034.fits"
"89",26.6074113601445,42,"spec-4072-55362-0932.fits"
"90",26.6111801367645,20,"spec-4072-55362-0023.fits"
"91",26.6246677712687,2344,"spec-4072-55362-0026.fits"
"92",26.6257241549364,1295,"spec-4072-55362-0206.fits"
"93",26.6429093899208,238,"spec-4072-55362-0798.fits"
"94",26.6500147779755,1492,"spec-4072-55362-0514.fits"
"95",26.6739302814758,252,"spec-4072-55362-0780.fits"
"96",26.682212042285,24,"spec-4072-55362-0062.fits"
"97",26.6916868898311,853,"spec-4072-55362-0012.fits"
"98",26.7061634470067,499,"spec-4072-55362-0194.fits"
"99",26.708457972858,971,"spec-4072-55362-0708.fits"
"100",26.7085742141936,944,"spec-4072-55362-0118.fits"
