"","distance","i","spectrumID"
"1",21.6897057978554,27,"spec-5391-56000-0963.fits"
"2",22.5109352487131,86,"spec-5391-56000-0204.fits"
"3",22.5350211705031,27,"spec-5391-56000-0805.fits"
"4",22.6075254715168,83,"spec-5391-56000-0032.fits"
"5",22.6482695537665,230,"spec-5391-56000-0444.fits"
"6",22.7577217861041,173,"spec-5391-56000-0946.fits"
"7",22.7644920918993,82,"spec-5391-56000-0488.fits"
"8",22.8845785619534,176,"spec-5391-56000-0890.fits"
"9",22.9488267480557,1605,"spec-5391-56000-0968.fits"
"10",23.0013472222071,1802,"spec-5391-56000-0786.fits"
"11",23.0222146109223,26,"spec-5391-56000-0924.fits"
"12",23.1459122486358,85,"spec-5391-56000-0049.fits"
"13",23.1983498197019,29,"spec-5391-56000-0530.fits"
"14",23.3356948926632,86,"spec-5391-56000-0095.fits"
"15",23.3428020008624,1811,"spec-5391-56000-0848.fits"
"16",23.4942500598317,32,"spec-5391-56000-0504.fits"
"17",23.4984100299226,1585,"spec-5391-56000-0560.fits"
"18",23.5098271289846,84,"spec-5391-56000-0464.fits"
"19",23.5288919732945,83,"spec-5391-56000-0466.fits"
"20",23.5757259382614,1623,"spec-5391-56000-0768.fits"
"21",23.7342183296342,26,"spec-5391-56000-0866.fits"
"22",23.807968453777,1816,"spec-5391-56000-0714.fits"
"23",23.8255647081638,1472,"spec-5391-56000-0100.fits"
"24",23.968818887684,88,"spec-5391-56000-0326.fits"
"25",23.9897541074615,537,"spec-5391-56000-0850.fits"
"26",24.018659436625,1721,"spec-5391-56000-0364.fits"
"27",24.0661507566528,227,"spec-5391-56000-0225.fits"
"28",24.0674492215018,83,"spec-5391-56000-0158.fits"
"29",24.0925296022321,30,"spec-5391-56000-0670.fits"
"30",24.1309094392672,1,"spec-5391-56000-0405.fits"
"31",24.1317252259755,233,"spec-5391-56000-0418.fits"
"32",24.1586291287918,200,"spec-5391-56000-0880.fits"
"33",24.1791858134901,292,"spec-5391-56000-0519.fits"
"34",24.3472266422383,26,"spec-5391-56000-0562.fits"
"35",24.3504474182906,81,"spec-5391-56000-0028.fits"
"36",24.357823343374,802,"spec-5391-56000-0396.fits"
"37",24.3949993791569,6,"spec-5391-56000-0448.fits"
"38",24.404401504127,38,"spec-5391-56000-0042.fits"
"39",24.4287536028522,86,"spec-5391-56000-0082.fits"
"40",24.4819757927557,552,"spec-5391-56000-0938.fits"
"41",24.5099318509918,2231,"spec-5391-56000-0094.fits"
"42",24.5106287787859,86,"spec-5391-56000-0037.fits"
"43",24.5409711763337,2300,"spec-5391-56000-0526.fits"
"44",24.5607958788576,2208,"spec-5391-56000-0925.fits"
"45",24.5968817447457,928,"spec-5391-56000-0921.fits"
"46",24.6287512404525,32,"spec-5391-56000-0608.fits"
"47",24.6499450303322,1142,"spec-5391-56000-0740.fits"
"48",24.6636893440669,31,"spec-5391-56000-0686.fits"
"49",24.6886763565335,170,"spec-5391-56000-0983.fits"
"50",24.6949973318403,596,"spec-5391-56000-0353.fits"
"51",24.7232022633135,83,"spec-5391-56000-0194.fits"
"52",24.7266498781067,26,"spec-5391-56000-0690.fits"
"53",24.7413841874067,175,"spec-5391-56000-0602.fits"
"54",24.8904345395816,85,"spec-5391-56000-0376.fits"
"55",24.9032738861757,83,"spec-5391-56000-0311.fits"
"56",24.9190170408951,29,"spec-5391-56000-0652.fits"
"57",24.9564129458529,81,"spec-5391-56000-0060.fits"
"58",25.0262631875622,26,"spec-5391-56000-0904.fits"
"59",25.0542727670023,1,"spec-5391-56000-0446.fits"
"60",25.0754333834645,82,"spec-5391-56000-0057.fits"
"61",25.0878023850548,2230,"spec-5391-56000-0502.fits"
"62",25.0881927248213,2253,"spec-5391-56000-0632.fits"
"63",25.0907561539997,173,"spec-5391-56000-0790.fits"
"64",25.0927242529451,82,"spec-5391-56000-0053.fits"
"65",25.1259556116017,159,"spec-5391-56000-0856.fits"
"66",25.13617570881,2231,"spec-5391-56000-0752.fits"
"67",25.1636092347491,1389,"spec-5391-56000-0480.fits"
"68",25.1881590764342,1294,"spec-5391-56000-0516.fits"
"69",25.1978017946559,86,"spec-5391-56000-0395.fits"
"70",25.2943409861284,26,"spec-5391-56000-0828.fits"
"71",25.3030441157683,723,"spec-5391-56000-0738.fits"
