"","distance","i","spectrumID"
"1",21.9069749475414,15,"spec-6163-56219-0510.fits"
"2",22.3030606348706,66,"spec-6163-56219-0440.fits"
"3",22.4113512517856,10,"spec-6163-56219-0614.fits"
"4",22.5791466875916,69,"spec-6163-56219-0380.fits"
"5",22.5920968575547,16,"spec-6163-56219-0935.fits"
"6",22.7621705666469,215,"spec-6163-56219-0447.fits"
"7",22.7633986927269,1362,"spec-6163-56219-0554.fits"
"8",22.8117403875856,68,"spec-6163-56219-0450.fits"
"9",22.8226568848545,69,"spec-6163-56219-0088.fits"
"10",22.9886173215816,67,"spec-6163-56219-0140.fits"
"11",23.433288115516,15,"spec-6163-56219-0946.fits"
"12",23.521697905227,15,"spec-6163-56219-0668.fits"
"13",23.6102868600229,216,"spec-6163-56219-0323.fits"
"14",23.6603590370583,68,"spec-6163-56219-0148.fits"
"15",23.7330853608823,1498,"spec-6163-56219-0778.fits"
"16",23.7775969134846,68,"spec-6163-56219-0122.fits"
"17",23.8579789976492,1985,"spec-6163-56219-0873.fits"
"18",23.8743560019617,69,"spec-6163-56219-0154.fits"
"19",23.9224702389455,214,"spec-6163-56219-0020.fits"
"20",23.9259427253228,1595,"spec-6163-56219-0518.fits"
"21",23.9757299652144,1282,"spec-6163-56219-0206.fits"
"22",24.0345640438045,1888,"spec-6163-56219-0598.fits"
"23",24.0546743476453,39,"spec-6163-56219-0596.fits"
"24",24.1667598155235,67,"spec-6163-56219-0272.fits"
"25",24.2108686605742,67,"spec-6163-56219-0258.fits"
"26",24.3402311365686,68,"spec-6163-56219-0022.fits"
"27",24.3637881703673,52,"spec-6163-56219-0754.fits"
"28",24.4137904856217,1621,"spec-6163-56219-0121.fits"
"29",24.4545856462633,934,"spec-6163-56219-0812.fits"
"30",24.5046832974312,1519,"spec-6163-56219-0471.fits"
"31",24.5380503963378,18,"spec-6163-56219-0972.fits"
"32",24.5424864067755,757,"spec-6163-56219-0507.fits"
"33",24.5478606945202,1849,"spec-6163-56219-0854.fits"
"34",24.5512573359474,1668,"spec-6163-56219-0764.fits"
"35",24.5715527764921,213,"spec-6163-56219-0092.fits"
"36",24.6351516484148,548,"spec-6163-56219-0256.fits"
"37",24.642151270496,218,"spec-6163-56219-0490.fits"
"38",24.7003189890433,70,"spec-6163-56219-0152.fits"
"39",24.7007680960956,2209,"spec-6163-56219-0802.fits"
"40",24.7211887699483,1854,"spec-6163-56219-0666.fits"
"41",24.7459960654791,1819,"spec-6163-56219-0057.fits"
"42",24.7485672775542,16,"spec-6163-56219-0876.fits"
