"","distance","i","spectrumID"
"1",21.1438155478563,90,"spec-4481-55630-0054.fits"
"2",21.4009353717671,40,"spec-4481-55630-0996.fits"
"3",21.4922349309408,89,"spec-4481-55630-0050.fits"
"4",21.8386410102571,1386,"spec-4481-55630-0902.fits"
"5",21.9038446009572,1567,"spec-4481-55630-0602.fits"
"6",22.1679919832195,1386,"spec-4481-55630-0588.fits"
"7",22.2972894264387,91,"spec-4481-55630-0018.fits"
"8",22.3345728962273,1435,"spec-4481-55630-0083.fits"
"9",22.3672247649187,1425,"spec-4481-55630-0036.fits"
"10",22.3864455065724,87,"spec-4481-55630-0488.fits"
"11",22.4545693935326,1354,"spec-4481-55630-0560.fits"
"12",22.5338480906532,1435,"spec-4481-55630-0032.fits"
"13",22.5887579292954,93,"spec-4481-55630-0046.fits"
"14",22.7152914187012,1354,"spec-4481-55630-0750.fits"
"15",22.7509148559422,1435,"spec-4481-55630-0210.fits"
"16",22.8500711294187,1386,"spec-4481-55630-0508.fits"
"17",23.0266280821701,45,"spec-4481-55630-0632.fits"
"18",23.091423112141,1619,"spec-4481-55630-0576.fits"
"19",23.1705222081042,1385,"spec-4481-55630-0888.fits"
"20",23.4089507254768,1387,"spec-4481-55630-0746.fits"
"21",23.4675113434581,40,"spec-4481-55630-0986.fits"
"22",23.5313863599874,685,"spec-4481-55630-0316.fits"
"23",23.558896882308,1528,"spec-4481-55630-0630.fits"
"24",23.6299976052863,87,"spec-4481-55630-0008.fits"
"25",23.7098868893154,1402,"spec-4481-55630-0066.fits"
"26",24.013500311686,1435,"spec-4481-55630-0144.fits"
"27",24.0820484125685,233,"spec-4481-55630-0094.fits"
"28",24.1207673486237,89,"spec-4481-55630-0230.fits"
"29",24.1391262568623,2074,"spec-4481-55630-0863.fits"
"30",24.1990896264222,42,"spec-4481-55630-0502.fits"
"31",24.20386153131,1435,"spec-4481-55630-0260.fits"
"32",24.2679522329252,41,"spec-4481-55630-0794.fits"
"33",24.4593229490781,812,"spec-4481-55630-0800.fits"
"34",24.4633534658427,2198,"spec-4481-55630-0586.fits"
"35",24.5435283680538,1619,"spec-4481-55630-0554.fits"
"36",24.579234216401,1377,"spec-4481-55630-0540.fits"
"37",24.6039901749947,627,"spec-4481-55630-0872.fits"
"38",24.6240202429845,186,"spec-4481-55630-0254.fits"
"39",24.7018093350742,1154,"spec-4481-55630-0378.fits"
"40",24.7714484044701,39,"spec-4481-55630-0536.fits"
"41",24.7723275641663,1385,"spec-4481-55630-0728.fits"
"42",24.794774108693,43,"spec-4481-55630-0704.fits"
"43",24.8009789689493,89,"spec-4481-55630-0120.fits"
"44",24.8510359511463,1436,"spec-4481-55630-0188.fits"
"45",25.0182214949524,43,"spec-4481-55630-0818.fits"
"46",25.0519422964633,2379,"spec-4481-55630-0022.fits"
"47",25.1059791961301,995,"spec-4481-55630-0013.fits"
"48",25.1212194659462,1667,"spec-4481-55630-0413.fits"
"49",25.1244050371055,583,"spec-4481-55630-0174.fits"
"50",25.1633342157856,1127,"spec-4481-55630-0862.fits"
"51",25.1691936110964,2361,"spec-4481-55630-0126.fits"
"52",25.2215277574549,236,"spec-4481-55630-0249.fits"
"53",25.2679809910766,1400,"spec-4481-55630-0212.fits"
"54",25.3218523813169,42,"spec-4481-55630-0545.fits"
"55",25.354673175798,471,"spec-4481-55630-0102.fits"
"56",25.3950891235284,1238,"spec-4481-55630-0344.fits"
"57",25.4128164939134,765,"spec-4481-55630-0112.fits"
"58",25.4213114463164,2264,"spec-4481-55630-0918.fits"
"59",25.4353918797265,1937,"spec-4481-55630-0639.fits"
"60",25.4368694655748,92,"spec-4481-55630-0369.fits"
"61",25.4565224320426,90,"spec-4481-55630-0414.fits"
"62",25.5619620826729,40,"spec-4481-55630-0734.fits"
