"","distance","i","spectrumID"
"1",22.0940342181129,50,"spec-3788-55246-0889.fits"
"2",22.3706702319565,74,"spec-3788-55246-0496.fits"
"3",22.4486358507186,197,"spec-3788-55246-0559.fits"
"4",22.7249139476847,52,"spec-3788-55246-0884.fits"
"5",23.3525007196076,195,"spec-3788-55246-0742.fits"
"6",23.4709482350271,199,"spec-3788-55246-0894.fits"
"7",23.5288362195304,631,"spec-3788-55246-0514.fits"
"8",23.5795591600368,52,"spec-3788-55246-0624.fits"
"9",23.6495824767578,685,"spec-3788-55246-0606.fits"
"10",23.662455058798,199,"spec-3788-55246-0796.fits"
"11",23.8025090927403,535,"spec-3788-55246-0080.fits"
"12",23.8219852737722,194,"spec-3788-55246-0554.fits"
"13",23.8697284222932,220,"spec-3788-55246-0078.fits"
"14",24.1525757829994,194,"spec-3788-55246-0610.fits"
"15",24.3118177428779,202,"spec-3788-55246-0542.fits"
"16",24.4071299982982,1622,"spec-3788-55246-0956.fits"
"17",24.4799571326058,74,"spec-3788-55246-0158.fits"
"18",24.4941773317911,52,"spec-3788-55246-0716.fits"
"19",24.5572403821086,635,"spec-3788-55246-0548.fits"
"20",25.2857181582291,52,"spec-3788-55246-0584.fits"
"21",25.4691357403789,1260,"spec-3788-55246-0056.fits"
"22",25.4910750662449,42,"spec-3788-55246-0550.fits"
"23",25.6299712930231,895,"spec-3788-55246-0628.fits"
"24",25.6305785947795,158,"spec-3788-55246-0640.fits"
"25",25.6561911824906,74,"spec-3788-55246-0280.fits"
"26",25.6753649417946,49,"spec-3788-55246-0754.fits"
"27",25.7143792815387,52,"spec-3788-55246-0793.fits"
"28",25.7268851154589,447,"spec-3788-55246-0266.fits"
"29",25.7721559936591,2242,"spec-3788-55246-0652.fits"
"30",25.7793155303437,166,"spec-3788-55246-0614.fits"
"31",25.9045861956693,635,"spec-3788-55246-0820.fits"
"32",26.0424010635317,1075,"spec-3788-55246-0604.fits"
"33",26.1483913518363,1778,"spec-3788-55246-0558.fits"
"34",26.161965056169,982,"spec-3788-55246-0736.fits"
"35",26.1805009257424,660,"spec-3788-55246-0154.fits"
"36",26.2033272391911,1989,"spec-3788-55246-0944.fits"
"37",26.2551138458143,2076,"spec-3788-55246-0715.fits"
"38",26.344030116628,76,"spec-3788-55246-0206.fits"
"39",26.3451310268565,1384,"spec-3788-55246-0756.fits"
"40",26.3554777071043,67,"spec-3788-55246-0644.fits"
"41",26.3617478793434,2068,"spec-3788-55246-0741.fits"
"42",26.4311680563328,1964,"spec-3788-55246-0738.fits"
"43",26.4761601542069,122,"spec-3788-55246-0616.fits"
"44",26.4843995444776,915,"spec-3788-55246-0066.fits"
"45",26.4965025483803,73,"spec-3788-55246-0458.fits"
"46",26.5353804746395,1387,"spec-3788-55246-0334.fits"
