"","distance","i","spectrumID"
"1",21.8403055803545,17,"spec-4224-55481-0374.fits"
"2",22.0920231897729,69,"spec-4224-55481-0392.fits"
"3",22.292742806008,36,"spec-4224-55481-0530.fits"
"4",22.2940115231745,1375,"spec-4224-55481-0646.fits"
"5",22.2987425634801,1384,"spec-4224-55481-0148.fits"
"6",22.3006773775538,73,"spec-4224-55481-0006.fits"
"7",22.5448614864636,1548,"spec-4224-55481-0124.fits"
"8",22.5971917889816,181,"spec-4224-55481-0510.fits"
"9",22.6245338828552,348,"spec-4224-55481-0245.fits"
"10",22.8480175437842,37,"spec-4224-55481-0774.fits"
"11",23.0973432228978,1414,"spec-4224-55481-0050.fits"
"12",23.2223049939341,1589,"spec-4224-55481-0618.fits"
"13",23.249892097214,193,"spec-4224-55481-0714.fits"
"14",23.2674124887194,73,"spec-4224-55481-0216.fits"
"15",23.3573529745905,70,"spec-4224-55481-0470.fits"
"16",23.3963934652614,36,"spec-4224-55481-0542.fits"
"17",23.4410073175309,1581,"spec-4224-55481-0084.fits"
"18",23.5745351386267,38,"spec-4224-55481-0650.fits"
"19",23.6771590796812,618,"spec-4224-55481-0362.fits"
"20",23.685451165725,1946,"spec-4224-55481-0802.fits"
"21",23.6871201489877,71,"spec-4224-55481-0156.fits"
"22",23.8025483436696,1589,"spec-4224-55481-0168.fits"
"23",23.8138993414352,195,"spec-4224-55481-0670.fits"
"24",23.8433235865602,183,"spec-4224-55481-0750.fits"
"25",23.8640741373142,41,"spec-4224-55481-0632.fits"
"26",24.1956155829087,72,"spec-4224-55481-0333.fits"
"27",24.366605358754,220,"spec-4224-55481-0152.fits"
"28",24.3792493255055,38,"spec-4224-55481-0923.fits"
"29",24.4611701923469,1168,"spec-4224-55481-0732.fits"
"30",24.4793731183988,71,"spec-4224-55481-0108.fits"
"31",24.498837552452,1471,"spec-4224-55481-0462.fits"
"32",24.5969352112895,1943,"spec-4224-55481-0338.fits"
"33",24.6202641906727,1936,"spec-4224-55481-0366.fits"
"34",24.6438720452234,2072,"spec-4224-55481-0202.fits"
"35",24.7619463688045,564,"spec-4224-55481-0870.fits"
"36",24.7789595244341,219,"spec-4224-55481-0753.fits"
"37",24.794233690194,1380,"spec-4224-55481-0225.fits"
"38",24.8066308179317,36,"spec-4224-55481-0946.fits"
"39",24.9011599254351,70,"spec-4224-55481-0494.fits"
"40",24.9383281427591,209,"spec-4224-55481-0299.fits"
"41",24.9655223415728,1043,"spec-4224-55481-0785.fits"
"42",24.966757622087,1951,"spec-4224-55481-0298.fits"
"43",24.9858488205048,873,"spec-4224-55481-0146.fits"
"44",24.9974213151564,235,"spec-4224-55481-0682.fits"
"45",25.006044761426,1351,"spec-4224-55481-0605.fits"
"46",25.0677707342338,1672,"spec-4224-55481-0062.fits"
"47",25.0962179765941,981,"spec-4224-55481-0883.fits"
"48",25.1178367066668,608,"spec-4224-55481-0691.fits"
"49",25.1604022679207,2279,"spec-4224-55481-0447.fits"
"50",25.1872411961566,871,"spec-4224-55481-0201.fits"
"51",25.2201471695487,1592,"spec-4224-55481-0096.fits"
"52",25.236217841518,218,"spec-4224-55481-0038.fits"
"53",25.2869075930492,893,"spec-4224-55481-0176.fits"
"54",25.3323893003656,578,"spec-4224-55481-0458.fits"
"55",25.3674286339206,37,"spec-4224-55481-0735.fits"
"56",25.3823624171063,1947,"spec-4224-55481-0308.fits"
"57",25.4646703084616,1942,"spec-4224-55481-0996.fits"
"58",25.499294324923,70,"spec-4224-55481-0247.fits"
"59",25.5069316755838,1971,"spec-4224-55481-0034.fits"
"60",25.5091466112632,339,"spec-4224-55481-0534.fits"
"61",25.527826087267,478,"spec-4224-55481-0860.fits"
"62",25.5595837983659,574,"spec-4224-55481-0284.fits"
"63",25.6899216200079,325,"spec-4224-55481-0726.fits"
"64",25.7167423633352,856,"spec-4224-55481-0790.fits"
"65",25.7725640761021,38,"spec-4224-55481-0554.fits"
"66",25.7733263988092,182,"spec-4224-55481-0835.fits"
"67",25.8151298058592,510,"spec-4224-55481-0766.fits"
"68",25.8443714559304,751,"spec-4224-55481-0196.fits"
"69",25.8487326263647,871,"spec-4224-55481-0346.fits"
"70",25.8592391281308,1153,"spec-4224-55481-0352.fits"
"71",25.916277455144,115,"spec-4224-55481-0020.fits"
"72",25.9181705676887,2279,"spec-4224-55481-0465.fits"
"73",25.9408394478682,1825,"spec-4224-55481-0959.fits"
"74",25.9643445928066,675,"spec-4224-55481-0398.fits"
"75",26.0136763168458,994,"spec-4224-55481-0446.fits"
"76",26.0232212146166,872,"spec-4224-55481-0086.fits"
"77",26.0246349968337,213,"spec-4224-55481-0206.fits"
"78",26.0480627025438,1201,"spec-4224-55481-0668.fits"
"79",26.0821769334154,377,"spec-4224-55481-0960.fits"
"80",26.1050938565823,230,"spec-4224-55481-0500.fits"
"81",26.1370360829594,500,"spec-4224-55481-0234.fits"
"82",26.2236549769061,750,"spec-4224-55481-0918.fits"
"83",26.2256481904196,733,"spec-4224-55481-0188.fits"
"84",26.2491242626864,2342,"spec-4224-55481-0868.fits"
"85",26.2709547563066,127,"spec-4224-55481-0057.fits"
"86",26.2710873264363,408,"spec-4224-55481-0454.fits"
"87",26.2797188260327,198,"spec-4224-55481-0900.fits"
"88",26.2825127717045,327,"spec-4224-55481-0864.fits"
"89",26.3011392713415,565,"spec-4224-55481-0066.fits"
"90",26.3070977694835,2264,"spec-4224-55481-0372.fits"
"91",26.3553268166506,923,"spec-4224-55481-0032.fits"
"92",26.3555916400937,79,"spec-4224-55481-0958.fits"
"93",26.4037978302837,1557,"spec-4224-55481-0215.fits"
"94",26.4070156293872,1000,"spec-4224-55481-0709.fits"
"95",26.4312951981643,300,"spec-4224-55481-0974.fits"
"96",26.4347998348196,16,"spec-4224-55481-0546.fits"
"97",26.4477375803712,47,"spec-4224-55481-0186.fits"
"98",26.452266641064,182,"spec-4224-55481-0736.fits"
"99",26.4614851676209,550,"spec-4224-55481-0872.fits"
"100",26.462843294035,182,"spec-4224-55481-0708.fits"
