"","distance","i","spectrumID"
"1",22.4331558086893,917,"spec-4019-55363-0328.fits"
"2",22.4509064297781,905,"spec-4019-55363-0700.fits"
"3",22.6738735182297,65,"spec-4019-55363-0044.fits"
"4",22.7028117374014,69,"spec-4019-55363-0354.fits"
"5",22.7092397060756,186,"spec-4019-55363-0504.fits"
"6",22.8172044405986,65,"spec-4019-55363-0356.fits"
"7",23.2334313173616,65,"spec-4019-55363-0026.fits"
"8",23.3259773222502,61,"spec-4019-55363-0092.fits"
"9",23.4834801604225,1383,"spec-4019-55363-0832.fits"
"10",23.5647279093025,200,"spec-4019-55363-0666.fits"
"11",23.5749339177494,210,"spec-4019-55363-0384.fits"
"12",23.8573756507024,44,"spec-4019-55363-0766.fits"
"13",23.8938207744911,66,"spec-4019-55363-0230.fits"
"14",24.0245749953756,64,"spec-4019-55363-0406.fits"
"15",24.0699573242846,772,"spec-4019-55363-0036.fits"
"16",24.3688726314073,62,"spec-4019-55363-0010.fits"
"17",24.3974798496231,65,"spec-4019-55363-0386.fits"
"18",24.5173584501133,212,"spec-4019-55363-0450.fits"
"19",24.5248427637243,2173,"spec-4019-55363-0187.fits"
"20",24.5715361263282,64,"spec-4019-55363-0366.fits"
"21",24.7526372126272,949,"spec-4019-55363-0434.fits"
"22",24.9928644367915,65,"spec-4019-55363-0050.fits"
"23",25.0199603232735,594,"spec-4019-55363-0926.fits"
"24",25.146371286203,343,"spec-4019-55363-0662.fits"
"25",25.2479301779818,70,"spec-4019-55363-0180.fits"
"26",25.2763501256086,817,"spec-4019-55363-0974.fits"
"27",25.3304262447041,493,"spec-4019-55363-0726.fits"
"28",25.432966877297,68,"spec-4019-55363-0364.fits"
"29",25.4709954961854,330,"spec-4019-55363-0618.fits"
"30",25.5893369416383,5,"spec-4019-55363-0084.fits"
"31",25.6078948644961,869,"spec-4019-55363-0816.fits"
"32",25.6197147227408,45,"spec-4019-55363-0748.fits"
"33",25.6826836964106,120,"spec-4019-55363-0858.fits"
"34",25.7181235099604,192,"spec-4019-55363-0602.fits"
"35",25.7414879902252,208,"spec-4019-55363-0944.fits"
"36",25.7532294097548,184,"spec-4019-55363-0584.fits"
"37",25.7694055783392,164,"spec-4019-55363-0892.fits"
"38",25.7947657930908,957,"spec-4019-55363-0028.fits"
"39",25.8002894555685,114,"spec-4019-55363-0294.fits"
"40",25.8138121215213,642,"spec-4019-55363-0038.fits"
"41",25.8863989586458,62,"spec-4019-55363-0098.fits"
"42",25.9236202326943,882,"spec-4019-55363-0502.fits"
"43",25.950243786517,1374,"spec-4019-55363-0346.fits"
"44",25.9535390730055,1195,"spec-4019-55363-0270.fits"
"45",25.954142963779,212,"spec-4019-55363-0105.fits"
"46",26.0100008589074,1605,"spec-4019-55363-0184.fits"
"47",26.0148730790797,1334,"spec-4019-55363-0720.fits"
"48",26.053390388632,543,"spec-4019-55363-0818.fits"
"49",26.0710554129794,985,"spec-4019-55363-0440.fits"
"50",26.0808784605783,437,"spec-4019-55363-0776.fits"
"51",26.1003606522163,64,"spec-4019-55363-0222.fits"
"52",26.1050105305984,802,"spec-4019-55363-0298.fits"
"53",26.129849011093,863,"spec-4019-55363-0444.fits"
"54",26.1647552959312,581,"spec-4019-55363-0318.fits"
"55",26.1779750754619,1671,"spec-4019-55363-0958.fits"
"56",26.1943647060419,907,"spec-4019-55363-0680.fits"
"57",26.2135021108577,1706,"spec-4019-55363-0754.fits"
"58",26.2214014484171,65,"spec-4019-55363-0398.fits"
"59",26.2728165657747,2296,"spec-4019-55363-0826.fits"
"60",26.2984170430375,102,"spec-4019-55363-0693.fits"
"61",26.3529156120371,576,"spec-4019-55363-0424.fits"
"62",26.3668727757238,1257,"spec-4019-55363-0234.fits"
"63",26.3726333369758,1380,"spec-4019-55363-0904.fits"
"64",26.3755439715547,40,"spec-4019-55363-0994.fits"
"65",26.405566421234,373,"spec-4019-55363-0122.fits"
"66",26.4166040323009,182,"spec-4019-55363-0032.fits"
"67",26.4356928494399,372,"spec-4019-55363-0486.fits"
"68",26.4536702773984,448,"spec-4019-55363-0068.fits"
"69",26.5078853237058,195,"spec-4019-55363-0694.fits"
"70",26.5648391777828,1103,"spec-4019-55363-0344.fits"
"71",26.5802639072908,493,"spec-4019-55363-0266.fits"
"72",26.586220764028,628,"spec-4019-55363-0860.fits"
"73",26.5931066015963,47,"spec-4019-55363-0820.fits"
"74",26.6786740318517,1602,"spec-4019-55363-0238.fits"
"75",26.6840654197816,2273,"spec-4019-55363-0292.fits"
"76",26.7021438343934,7,"spec-4019-55363-0794.fits"
"77",26.7095518507662,445,"spec-4019-55363-0312.fits"
"78",26.7114179838896,198,"spec-4019-55363-0624.fits"
"79",26.7190080223765,1433,"spec-4019-55363-0520.fits"
"80",26.7227926005326,432,"spec-4019-55363-0758.fits"
"81",26.7422048344844,1089,"spec-4019-55363-0740.fits"
"82",26.754979360912,410,"spec-4019-55363-0106.fits"
"83",26.7632118813184,76,"spec-4019-55363-0681.fits"
"84",26.7796531130186,184,"spec-4019-55363-0449.fits"
"85",26.7806079790771,630,"spec-4019-55363-0604.fits"
"86",26.7839339806811,185,"spec-4019-55363-0728.fits"
"87",26.7860332616181,2421,"spec-4019-55363-0340.fits"
"88",26.800715009473,46,"spec-4019-55363-0648.fits"
"89",26.8010376429365,2436,"spec-4019-55363-0742.fits"
"90",26.8539837547995,71,"spec-4019-55363-0006.fits"
"91",26.8580803154203,11,"spec-4019-55363-0202.fits"
"92",26.88309443522,298,"spec-4019-55363-0642.fits"
"93",26.894340017482,271,"spec-4019-55363-0111.fits"
"94",26.9079140691011,345,"spec-4019-55363-0522.fits"
"95",26.9131477895228,473,"spec-4019-55363-0140.fits"
"96",26.9582460136132,2324,"spec-4019-55363-0116.fits"
"97",26.9607088953745,2296,"spec-4019-55363-0900.fits"
"98",26.9716521033742,2409,"spec-4019-55363-0338.fits"
"99",26.9717254057613,189,"spec-4019-55363-0447.fits"
"100",26.9730759392058,1544,"spec-4019-55363-0453.fits"
