"","distance","i","spectrumID"
"1",21.6647068316602,82,"spec-5472-55976-0020.fits"
"2",21.7769834991259,22,"spec-5472-55976-0588.fits"
"3",21.812780515329,1336,"spec-5472-55976-0948.fits"
"4",21.8681025057831,85,"spec-5472-55976-0032.fits"
"5",22.129351759789,177,"spec-5472-55976-0542.fits"
"6",22.1652034043132,1369,"spec-5472-55976-0519.fits"
"7",22.236237918207,1334,"spec-5472-55976-0942.fits"
"8",22.3062214462486,1336,"spec-5472-55976-0618.fits"
"9",22.3392356769699,1395,"spec-5472-55976-0408.fits"
"10",22.5118426544834,25,"spec-5472-55976-0560.fits"
"11",22.6883238252301,25,"spec-5472-55976-0880.fits"
"12",22.6965009480284,1335,"spec-5472-55976-0586.fits"
"13",22.7093727435415,1335,"spec-5472-55976-0555.fits"
"14",22.8713812209547,234,"spec-5472-55976-0242.fits"
"15",22.893300936083,27,"spec-5472-55976-0551.fits"
"16",22.9157239432066,1370,"spec-5472-55976-0604.fits"
"17",22.9470981884364,775,"spec-5472-55976-0602.fits"
"18",22.9562865618229,84,"spec-5472-55976-0434.fits"
"19",23.0515232131219,228,"spec-5472-55976-0388.fits"
"20",23.1056373699513,23,"spec-5472-55976-0506.fits"
"21",23.1600997594545,1410,"spec-5472-55976-0486.fits"
"22",23.2595107282944,537,"spec-5472-55976-0627.fits"
"23",23.2738773413478,174,"spec-5472-55976-0584.fits"
"24",23.2962987462544,1661,"spec-5472-55976-0448.fits"
"25",23.3329338081321,1395,"spec-5472-55976-0450.fits"
"26",23.3437174039379,25,"spec-5472-55976-0818.fits"
"27",23.4228817696766,25,"spec-5472-55976-0772.fits"
"28",23.4357078495135,594,"spec-5472-55976-0430.fits"
"29",23.4400860955106,597,"spec-5472-55976-0114.fits"
"30",23.4569026105717,189,"spec-5472-55976-0492.fits"
"31",23.5570745372658,171,"spec-5472-55976-0954.fits"
"32",23.5598842662029,168,"spec-5472-55976-0958.fits"
"33",23.566696126325,678,"spec-5472-55976-0216.fits"
"34",23.7004606888991,25,"spec-5472-55976-0601.fits"
"35",23.7659688758477,24,"spec-5472-55976-0924.fits"
"36",23.7812468118928,26,"spec-5472-55976-0774.fits"
"37",23.7855807905263,171,"spec-5472-55976-0806.fits"
"38",23.8137222808731,593,"spec-5472-55976-0012.fits"
"39",23.8335098836643,22,"spec-5472-55976-0890.fits"
"40",23.8340504904831,29,"spec-5472-55976-0516.fits"
"41",23.8396329482125,1652,"spec-5472-55976-0454.fits"
"42",23.8646217732562,27,"spec-5472-55976-0802.fits"
"43",23.8737579608826,1338,"spec-5472-55976-0520.fits"
"44",23.8756102838584,1420,"spec-5472-55976-0475.fits"
"45",23.9077880412035,1418,"spec-5472-55976-0497.fits"
"46",24.0438740008208,27,"spec-5472-55976-0732.fits"
"47",24.0451279220362,26,"spec-5472-55976-0736.fits"
"48",24.054641459231,23,"spec-5472-55976-0848.fits"
"49",24.0750877486179,201,"spec-5472-55976-0842.fits"
"50",24.0920903913848,1336,"spec-5472-55976-0686.fits"
"51",24.1166479766093,84,"spec-5472-55976-0352.fits"
"52",24.1898416470356,632,"spec-5472-55976-0256.fits"
"53",24.2688505943102,24,"spec-5472-55976-0886.fits"
"54",24.3144240459471,766,"spec-5472-55976-0644.fits"
"55",24.3232202238402,23,"spec-5472-55976-0980.fits"
"56",24.3503571163756,27,"spec-5472-55976-0731.fits"
"57",24.4342799555059,1395,"spec-5472-55976-0035.fits"
"58",24.4663785406432,21,"spec-5472-55976-0752.fits"
"59",24.4722076659977,2209,"spec-5472-55976-0824.fits"
"60",24.4814701797343,23,"spec-5472-55976-0878.fits"
"61",24.6272726549626,174,"spec-5472-55976-0820.fits"
"62",24.6404579708839,592,"spec-5472-55976-0368.fits"
"63",24.6676506313313,860,"spec-5472-55976-0120.fits"
"64",24.6694113234903,467,"spec-5472-55976-0392.fits"
"65",24.6873487752958,516,"spec-5472-55976-0578.fits"
"66",24.7509854072384,1443,"spec-5472-55976-0660.fits"
"67",24.780366922571,1725,"spec-5472-55976-0508.fits"
"68",24.7882956912917,27,"spec-5472-55976-0994.fits"
"69",24.7901551484457,1371,"spec-5472-55976-0670.fits"
"70",24.8154613020694,400,"spec-5472-55976-0476.fits"
"71",24.8991498561702,567,"spec-5472-55976-0868.fits"
"72",24.9012492550421,424,"spec-5472-55976-0376.fits"
"73",24.9338668595408,27,"spec-5472-55976-0730.fits"
"74",24.9738492865183,25,"spec-5472-55976-0927.fits"
"75",25.0068313146503,85,"spec-5472-55976-0042.fits"
"76",25.1053798788883,234,"spec-5472-55976-0162.fits"
"77",25.1331038562892,1343,"spec-5472-55976-0892.fits"
"78",25.1401176263948,1878,"spec-5472-55976-0394.fits"
"79",25.1469941778937,230,"spec-5472-55976-0126.fits"
"80",25.2406404419003,26,"spec-5472-55976-0888.fits"
"81",25.2661374152661,606,"spec-5472-55976-0218.fits"
"82",25.2772656128912,1745,"spec-5472-55976-0510.fits"
"83",25.2890276174415,22,"spec-5472-55976-0968.fits"
"84",25.327097027927,2119,"spec-5472-55976-0920.fits"
"85",25.348364680333,1558,"spec-5472-55976-0874.fits"
"86",25.4117278571288,2221,"spec-5472-55976-0614.fits"
"87",25.4244109672456,228,"spec-5472-55976-0284.fits"
"88",25.4450030180269,1425,"spec-5472-55976-0822.fits"
"89",25.4734189960858,80,"spec-5472-55976-0342.fits"
"90",25.4875887579538,25,"spec-5472-55976-0613.fits"
"91",25.5066379054638,5,"spec-5472-55976-0568.fits"
"92",25.5668403773649,2215,"spec-5472-55976-0728.fits"
"93",25.5740141369696,1832,"spec-5472-55976-0166.fits"
"94",25.5959834036834,102,"spec-5472-55976-0956.fits"
"95",25.6266021157027,871,"spec-5472-55976-0904.fits"
"96",25.6335790757666,25,"spec-5472-55976-0636.fits"
"97",25.6376816364823,523,"spec-5472-55976-0612.fits"
"98",25.6451990297311,23,"spec-5472-55976-0870.fits"
"99",25.674089717107,24,"spec-5472-55976-0724.fits"
"100",25.7321319614217,430,"spec-5472-55976-0549.fits"
